,dr1,dr2,df1,df2,g,gan
247,0.00026044726837426424,0.36617612838745117,0.0001292753586312756,0.5973658561706543,0.03331978619098663,6.845340251922607
248,0.0006334328791126609,0.43035128712654114,6.263028626563028e-05,0.6975727677345276,0.03319421410560608,7.963543891906738
249,0.0002463285345584154,0.31603556871414185,0.00022296173847280443,0.4810860753059387,0.0329853817820549,7.423642158508301
250,0.0004619656829163432,0.4616575539112091,0.0003161417553201318,0.5633732080459595,0.03281571716070175,10.733149528503418
251,0.0007210466428659856,0.3659033477306366,0.0009479987784288824,0.4818013310432434,0.03254379332065582,16.383676528930664
252,0.0003475662670098245,0.3989315629005432,0.0021810440812259912,0.630117654800415,0.03244732320308685,19.85694122314453
253,0.00038341700565069914,0.39563050866127014,0.003196509787812829,0.5222046971321106,0.032134294509887695,14.699065208435059
254,0.0005379630019888282,0.2576230764389038,0.000554555794224143,0.570819616317749,0.031912241131067276,12.440433502197266
255,0.0006684816908091307,0.3182429075241089,0.0005804757820442319,0.48691803216934204,0.03183335065841675,15.758248329162598
256,0.0008708563400432467,0.3729332685470581,0.002485506236553192,0.6896144151687622,0.03209953382611275,17.805326461791992
257,0.0008557570399716496,0.4600774347782135,0.0008931907941587269,0.5579195022583008,0.0314129963517189,11.893914222717285
258,0.0008005176787264645,0.3836144804954529,0.0005821773665957153,0.5378838777542114,0.031203817576169968,10.112147331237793
259,0.0006948368391022086,0.329335480928421,0.0027994452975690365,0.5600807666778564,0.030908608809113503,9.328542709350586
260,0.0010705392342060804,0.3332788348197937,0.00013575621414929628,0.6655880212783813,0.030677925795316696,8.05027961730957
261,0.0004952887538820505,0.40596631169319153,0.0014201164012774825,0.595832109451294,0.030727718025445938,6.8246870040893555
262,0.0003145820810459554,0.39294958114624023,0.00027014734223484993,0.5867996215820312,0.030392389744520187,6.014573097229004
263,0.0006605333182960749,0.2663346827030182,0.0008639152511022985,0.5033822655677795,0.030620288103818893,6.971682071685791
264,0.0005287026870064437,0.3472229838371277,0.0001842342462623492,0.6580376625061035,0.03006169945001602,5.700567722320557
265,0.001812355825677514,0.33350247144699097,9.511456300970167e-05,0.5792545080184937,0.029979677870869637,6.997401237487793
266,0.000631229835562408,0.4918256103992462,2.6550678740022704e-05,0.5187084078788757,0.029666490852832794,5.965794086456299
267,0.0012259392533451319,0.4255613684654236,0.0024150756653398275,0.5111730098724365,0.029532890766859055,6.057941436767578
268,0.0008232025429606438,0.379657119512558,1.8553884729044512e-05,0.5307527780532837,0.02920723520219326,6.755792617797852
269,0.0004291680525057018,0.4566788971424103,4.6868699428159744e-05,0.6653700470924377,0.02902715653181076,6.854679584503174
270,0.00038692704401910305,0.37600913643836975,7.39687675377354e-05,0.5682474970817566,0.028802456334233284,5.991518020629883
271,0.0004578114894684404,0.3695107102394104,0.00032818433828651905,0.5446098446846008,0.028922591358423233,5.951648235321045
272,0.0005700348410755396,0.3709331750869751,2.1582487534033135e-05,0.6249023079872131,0.029030516743659973,6.613324165344238
273,0.00044657292892225087,0.4708211123943329,2.846307324944064e-05,0.6627964973449707,0.02861851267516613,6.475468635559082
274,0.0013021911727264524,0.2971011996269226,0.0002775687025859952,0.5254616737365723,0.02816399559378624,6.058823585510254
275,0.00038601242704316974,0.37149158120155334,1.8572445696918294e-05,0.6040488481521606,0.027969060465693474,5.527368068695068
276,0.00040113896830007434,0.3308197855949402,8.54049067129381e-05,0.5780430436134338,0.027802038937807083,5.563510417938232
277,0.00029921927489340305,0.3660152554512024,0.00023635837715119123,0.600662350654602,0.027627883478999138,6.416956424713135
278,0.0006460099830292165,0.4149583578109741,0.00017722616030368954,0.5391050577163696,0.02746550366282463,5.761836528778076
279,0.00025991135044023395,0.6227397322654724,8.255329157691449e-05,0.5633776187896729,0.02747163735330105,6.251619338989258
280,0.00023064820561558008,0.35231712460517883,0.00010281406866852194,0.5468553900718689,0.028205551207065582,6.07512903213501
281,0.00026739403256215155,0.3905153274536133,4.173840716248378e-05,0.47920486330986023,0.027128757908940315,5.042651176452637
282,0.00025459396420046687,0.375175416469574,7.88440738688223e-05,0.4809066951274872,0.027187809348106384,5.087749481201172
283,0.00026746263029053807,0.46073007583618164,3.174259472871199e-05,0.6586285829544067,0.026765527203679085,6.212130546569824
284,0.00026994384825229645,0.46602970361709595,3.3988879295066e-05,0.6200720071792603,0.02654971182346344,6.449216365814209
285,0.00010584908159216866,0.34872856736183167,7.010499757598154e-06,0.5627033114433289,0.026559768244624138,5.397701740264893
286,0.00037929954123683274,0.39405468106269836,0.000706333783455193,0.38010692596435547,0.026479091495275497,4.652283668518066
287,0.00022428925149142742,0.4826885759830475,1.4699926396133378e-05,0.5663970112800598,0.02618638426065445,5.967268943786621
288,0.0002510703634470701,0.4446623623371124,0.00013813625264447182,0.5026963949203491,0.026528775691986084,5.645392894744873
289,0.0003897871938534081,0.5275721549987793,0.00043848331551998854,0.6393164396286011,0.025960348546504974,6.455710411071777
290,0.0003372034407220781,0.48318058252334595,0.0002427060971967876,0.5860561728477478,0.025778217241168022,6.447758197784424
291,0.0002038163656834513,0.30280184745788574,0.0008267061784863472,0.5150637030601501,0.02554367482662201,5.832047462463379
292,0.0006704771658405662,0.40737488865852356,0.0010233542416244745,0.5548259019851685,0.026016926392912865,7.344730377197266
293,0.00028644269332289696,0.4308632016181946,5.886400322197005e-05,0.6340759992599487,0.025275330990552902,6.751487731933594
294,0.00021724434918724,0.430283784866333,5.162391244084574e-05,0.5522418022155762,0.025384075939655304,6.402223110198975
295,0.00011079568503191695,0.29707056283950806,0.00013549340656027198,0.49103012681007385,0.02506931871175766,5.304910182952881
296,0.0001456310274079442,0.3743212819099426,0.0006518805748783052,0.5628538727760315,0.024902191013097763,6.081485748291016
297,0.0002274045255035162,0.34023815393447876,0.00013626301370095462,0.5350961089134216,0.024717016145586967,5.345468521118164
298,0.0002744809607975185,0.44641348719596863,5.770545612904243e-05,0.5897001028060913,0.024793216958642006,6.558621883392334
299,0.0002442991826683283,0.4066733717918396,0.0004774339613504708,0.5139776468276978,0.024414414539933205,5.401557922363281
300,0.00016187073197215796,0.2088392823934555,0.0008682249463163316,0.5421768426895142,0.02461285889148712,5.255372524261475
301,0.00032449004356749356,0.47227925062179565,0.0011768030235543847,0.6594791412353516,0.02413143217563629,6.903412342071533
302,0.0002938623074442148,0.31170210242271423,0.00039846095023676753,0.6823523044586182,0.02403089962899685,6.539066791534424
303,0.00025465580984018743,0.30327439308166504,0.00010088940325658768,0.6801990270614624,0.023979686200618744,6.426681041717529
304,0.0002091632632073015,0.3335285782814026,2.9257322239573114e-05,0.5257715582847595,0.02411334030330181,5.597385883331299
305,0.00027981027960777283,0.4134087860584259,0.00017843092791736126,0.6816366910934448,0.02367977797985077,6.715997695922852
306,0.00019007216906175017,0.5081886053085327,0.00022269444889388978,0.6671713590621948,0.023547383025288582,6.109394550323486
307,0.00019157747738063335,0.4716637134552002,2.8848648071289062e-05,0.5010167360305786,0.023318953812122345,5.51993465423584
308,0.0004414895665831864,0.4004048705101013,0.0003122866910416633,0.5360912680625916,0.024295169860124588,5.925949573516846
309,0.00022489172988571227,0.27364203333854675,0.0006292830221354961,0.40136855840682983,0.023767046630382538,4.575564861297607
310,0.0007200363907031715,0.33155393600463867,0.00022043536591809243,0.44553306698799133,0.023957625031471252,5.049160480499268
311,0.001550292712636292,0.4238094985485077,3.873169407597743e-05,0.5684150457382202,0.02317103184759617,6.23948860168457
312,0.000362702296115458,0.28304025530815125,0.0002892220509238541,0.6178050637245178,0.022903842851519585,6.137312412261963
313,0.00017933829803951085,0.36236822605133057,2.8969016057089902e-05,0.6066298484802246,0.022811580449342728,5.410114288330078
314,0.00023842928931117058,0.31706875562667847,0.0013943712692707777,0.49940893054008484,0.02259843796491623,5.475397109985352
315,0.0010082098888233304,0.38142314553260803,3.750310861505568e-05,0.636016845703125,0.02248309552669525,6.613064289093018
316,0.00015418630209751427,0.39666202664375305,0.00022422923939302564,0.5809459686279297,0.02230229787528515,6.379378318786621
317,0.00032494516926817596,0.4026167690753937,1.6874419088708237e-05,0.5471596717834473,0.022165007889270782,5.826949596405029
318,0.0001849859399953857,0.42724090814590454,5.0487680709920824e-05,0.6321646571159363,0.022102950140833855,6.61395788192749
319,0.0003179459017701447,0.31146925687789917,0.00013179724919609725,0.47911718487739563,0.022056160494685173,5.134928226470947
320,0.0001457507023587823,0.32310035824775696,0.00014824703976046294,0.476927250623703,0.022257540374994278,4.908009052276611
321,0.0004565127892419696,0.39550065994262695,0.00025867289514280856,0.5488912463188171,0.02176566608250141,5.488851070404053
322,0.00021669598936568946,0.35845571756362915,0.0004700484569184482,0.6113125681877136,0.021613553166389465,6.879634380340576
323,0.000252463185461238,0.5986723899841309,0.00038237811531871557,0.6888278722763062,0.021481486037373543,7.335653781890869
324,6.525396020151675e-05,0.3509172797203064,1.508556761109503e-05,0.5311256647109985,0.021636638790369034,5.801852226257324
325,0.0003459026920609176,0.31517571210861206,1.582037475600373e-05,0.5587581992149353,0.021316135302186012,6.147798538208008
326,0.0006624849047511816,0.29825976490974426,0.00014809401181992143,0.5647625923156738,0.02118396759033203,5.761462688446045
327,0.0001251766225323081,0.34357693791389465,1.5295856428565457e-05,0.6146705150604248,0.02111474983394146,6.290948867797852
328,0.0005896750371903181,0.3112003803253174,0.0004269870987627655,0.5374928116798401,0.02098376303911209,5.690707683563232
329,0.0002696181763894856,0.4387392997741699,0.0010366502683609724,0.5715394020080566,0.020909493789076805,6.409809589385986
330,0.0002827452262863517,0.4814099371433258,1.9633787815109827e-05,0.5757582187652588,0.020747262984514236,7.16419792175293
331,0.00011464605631772429,0.3024100065231323,3.412087608012371e-05,0.6123822331428528,0.020691655576229095,6.229018688201904
332,0.0004114421608392149,0.4727136790752411,0.00010424823994981125,0.6434899568557739,0.02055799774825573,6.693993091583252
333,0.00019744900055229664,0.43269264698028564,0.005304154008626938,0.5390375852584839,0.02053872123360634,6.035919189453125
334,0.00014690081297885627,0.3526991009712219,4.169033491052687e-05,0.6010307669639587,0.02027738094329834,5.857861042022705
335,0.00029267434729263186,0.25527051091194153,4.041722058900632e-05,0.618626594543457,0.02014637179672718,6.3041462898254395
336,0.000276399397989735,0.3760374188423157,1.7722291886457242e-05,0.5893676280975342,0.020542513579130173,5.809622764587402
337,0.0006925887428224087,0.41930505633354187,0.0007576908683404326,0.5034841299057007,0.02039841189980507,5.2715253829956055
338,0.0002561551227699965,0.3394288420677185,0.00013483248767443,0.578360915184021,0.019985392689704895,5.896378517150879
339,0.00031246006255969405,0.36718374490737915,1.3136428606230766e-05,0.6284970641136169,0.019841039553284645,6.565215110778809
340,0.0001905496756080538,0.4136098623275757,0.0008789175772108138,0.5878542065620422,0.02004299685359001,5.953056812286377
341,0.00016539142234250903,0.311978280544281,0.0002570717188064009,0.5519402623176575,0.01964494399726391,6.092018127441406
342,0.00045966694597154856,0.46767181158065796,0.00023910369782242924,0.6434328556060791,0.01968206837773323,6.5127482414245605
343,0.00016946419782470912,0.44215381145477295,6.018116982886568e-05,0.590211033821106,0.019675612449645996,6.268853664398193
344,9.082550241146237e-05,0.28857022523880005,3.383697185199708e-05,0.594786524772644,0.019437996670603752,6.052249908447266
345,0.0001947512209881097,0.44537898898124695,0.0005981200956739485,0.671248733997345,0.019767610356211662,6.480441570281982
346,0.00015683475066907704,0.3349628448486328,0.0008088275208137929,0.5360742211341858,0.0198193546384573,5.935841083526611
347,0.00017748182290233672,0.35480767488479614,2.3915648853289895e-05,0.6882508993148804,0.019206250086426735,7.088987827301025
348,0.0003732162294909358,0.4366437792778015,2.0338102331152186e-05,0.5436646342277527,0.019040822982788086,5.84787654876709
349,0.0004917063051834702,0.3343864977359772,1.1448935765656643e-05,0.6097030639648438,0.018916022032499313,6.0421037673950195
350,0.0002207273937528953,0.34994202852249146,9.98618415906094e-05,0.5414124727249146,0.018818670883774757,5.912839889526367
351,0.00019823331967927516,0.47002485394477844,0.00010116325574927032,0.6534286737442017,0.01875428855419159,7.0555267333984375
352,0.00023549488105345517,0.3256363570690155,0.0006639675702899694,0.5611560940742493,0.01880776695907116,5.821491718292236
353,0.00031227568979375064,0.34341663122177124,1.8315982742933556e-05,0.5601400136947632,0.018754808232188225,6.135472774505615
354,0.00024322383978869766,0.34945690631866455,0.0007522610831074417,0.60606849193573,0.018796749413013458,6.245469570159912
355,0.00011480451939860359,0.4593738913536072,4.013213765574619e-05,0.527742862701416,0.018478600308299065,5.618374347686768
356,0.00016363187751267105,0.40184083580970764,0.00242062471807003,0.512907862663269,0.018498703837394714,5.267772674560547
357,0.0001076397966244258,0.3562833368778229,5.1699062169063836e-05,0.5083843469619751,0.01833209954202175,5.987232685089111
358,0.0004909977433271706,0.3118385076522827,0.00014134985394775867,0.4725721478462219,0.018423356115818024,5.0133867263793945
359,0.00010491747525520623,0.2518637180328369,3.382388240424916e-05,0.5631457567214966,0.018106497824192047,5.755412578582764
360,0.00024456498795188963,0.6109949946403503,5.414306724560447e-05,0.6259260177612305,0.01800958812236786,6.850395679473877
361,0.00014708410890307277,0.45867234468460083,0.00021051846852060407,0.563618540763855,0.018162114545702934,6.279603004455566
362,0.00010169336019316688,0.5040098428726196,0.00011451035970821977,0.6124678254127502,0.017952093854546547,6.424891471862793
363,0.0001235199742950499,0.3770121932029724,6.578153261216357e-05,0.5211431980133057,0.018120786175131798,5.614346027374268
364,9.287367720389739e-05,0.46973147988319397,6.378511170623824e-05,0.60014408826828,0.017690975219011307,6.501585006713867
365,0.0003147058596368879,0.36223262548446655,6.229786231415346e-05,0.5323526859283447,0.0177164189517498,5.459906101226807
366,0.0003951258840970695,0.41413718461990356,0.00016652945487294346,0.5347933769226074,0.017529156059026718,5.89687442779541
367,0.00010079013736685738,0.3911864459514618,6.444677637773566e-06,0.4994339346885681,0.01738676242530346,5.806608200073242
368,6.789350300095975e-05,0.40514421463012695,3.9270249544642866e-05,0.5398901700973511,0.01780136302113533,5.798397064208984
369,0.00015738459478598088,0.496249794960022,0.00032632233342155814,0.667690634727478,0.017237883061170578,6.887029647827148
370,0.00010075078171212226,0.45793166756629944,0.0015002646250650287,0.5355622172355652,0.01715823821723461,6.059582233428955
371,0.0005713560385629535,0.4037308096885681,2.189123370044399e-05,0.6073159575462341,0.017157265916466713,6.372651100158691
372,0.00019872025586664677,0.46547406911849976,0.00018484369502402842,0.5659608840942383,0.01736392453312874,6.214744567871094
373,0.0001583682605996728,0.4271969795227051,0.00016157607024069875,0.5228556394577026,0.016939736902713776,6.409769535064697
374,0.00018673398881219327,0.29706764221191406,3.755299621843733e-05,0.5582823753356934,0.017281321808695793,5.7357988357543945
375,0.00017966989253181964,0.2772807478904724,0.0001106546915252693,0.5200830698013306,0.01730545051395893,5.792219161987305
376,0.0001871919521363452,0.26763916015625,6.664594548055902e-05,0.5483427047729492,0.01711932383477688,6.039679527282715
377,0.00014468893641605973,0.36364197731018066,3.1443974876310676e-05,0.5296859741210938,0.0169691015034914,5.7536940574646
378,0.00021328695584088564,0.4724962115287781,0.00013142742682248354,0.5021759271621704,0.0169661995023489,6.303884029388428
379,0.00023960453108884394,0.21651971340179443,8.366376277990639e-05,0.42328768968582153,0.01664472185075283,5.275028705596924
380,8.337232429767027e-05,0.33642324805259705,2.5052038836292922e-05,0.6154366135597229,0.01652594842016697,6.2564592361450195
381,7.282177830347791e-05,0.45240551233291626,1.5699799405410886e-05,0.4960120916366577,0.016665885224938393,5.430107116699219
382,0.00015885602624621242,0.30281415581703186,0.0003066803910769522,0.4501761496067047,0.016340287402272224,4.93878173828125
383,0.0001577629882376641,0.39431554079055786,4.0838978748070076e-05,0.5640842318534851,0.016518333926796913,5.941149711608887
384,8.727534441277385e-05,0.3160174489021301,2.707663952605799e-05,0.5879138708114624,0.01631307415664196,6.579798698425293
385,9.101454634219408e-05,0.30322182178497314,6.39160061837174e-05,0.534955620765686,0.01651516556739807,5.878177642822266
386,0.00017635835683904588,0.3802052438259125,2.6506055291974917e-05,0.48151445388793945,0.016066430136561394,5.937741279602051
387,8.50512515171431e-05,0.27460044622421265,0.00014481125981546938,0.4364106059074402,0.01610923744738102,5.588152885437012
388,0.00022683004499413073,0.39503371715545654,0.000500005146022886,0.5814881920814514,0.015961145982146263,6.482247352600098
389,0.0001180779145215638,0.28045654296875,2.7715239411918446e-05,0.501030683517456,0.016063394024968147,5.506336688995361
390,0.00011796527542173862,0.3332025706768036,6.1493665270973e-05,0.46989428997039795,0.01611843891441822,5.407378196716309
391,7.338967407122254e-05,0.3493831157684326,0.00012928686919622123,0.6076167821884155,0.015859927982091904,6.6252899169921875
392,0.00017403578385710716,0.26654893159866333,3.417583502596244e-05,0.4307454824447632,0.015788817778229713,5.1953020095825195
393,0.00015896921104285866,0.4372689425945282,1.9121909645036794e-05,0.5718857049942017,0.015963539481163025,5.962555408477783
394,0.00012160438927821815,0.3420543074607849,0.0002213885891251266,0.5925983786582947,0.015626318752765656,6.526246070861816
395,4.99085035698954e-05,0.40255096554756165,1.0979960279655643e-05,0.4841136038303375,0.01592000387609005,5.958420753479004
396,0.000171297462657094,0.33540356159210205,0.00013276647950988263,0.4970107674598694,0.015555420890450478,5.78618049621582
397,0.00017843203386291862,0.4181804955005646,0.00021857158571947366,0.6059303283691406,0.015415885485708714,6.660971164703369
398,0.0001387458760291338,0.4541054964065552,0.0015838338294997811,0.49157172441482544,0.015255417674779892,5.70985221862793
399,0.0001812147966120392,0.3205386698246002,7.659535185666755e-06,0.47011691331863403,0.015410300344228745,5.638025283813477
400,0.00013853951531928033,0.254642128944397,0.00032324070343747735,0.4923712909221649,0.0154625428840518,5.557772159576416
401,0.00022226989676710218,0.4118189215660095,0.00010263505828334019,0.6690613627433777,0.015059240162372589,6.727417945861816
402,0.00011787124822149053,0.3621208071708679,0.00022785300097893924,0.5911052227020264,0.015333924442529678,6.473634719848633
403,0.00036980019649490714,0.3245930075645447,0.00041227336623705924,0.4657496511936188,0.01530439406633377,5.606194496154785
404,0.00013523119559977204,0.44034260511398315,0.001842078985646367,0.49816805124282837,0.015272277407348156,5.951406955718994
405,8.002636604942381e-05,0.4743138551712036,0.0003609966370277107,0.5983375310897827,0.014874093234539032,6.7442474365234375
406,0.0005939657567068934,0.38644590973854065,2.389810288150329e-05,0.5589185953140259,0.01544689666479826,6.177488327026367
407,0.00041642613359726965,0.312132865190506,3.4312393836444244e-05,0.4499364197254181,0.015325332060456276,5.807893753051758
408,0.00011279852333245799,0.39609068632125854,0.00023148512991610914,0.5142847299575806,0.015545654110610485,5.66413688659668
409,0.00038593876524828374,0.39362484216690063,0.0007679565460421145,0.47946977615356445,0.014869526959955692,5.754693508148193
410,0.00010410932009108365,0.38741564750671387,2.8163827664684504e-05,0.4404990077018738,0.015060803852975368,5.513881683349609
411,0.00028858089353889227,0.3648539185523987,8.26367613626644e-05,0.5295777320861816,0.014691292308270931,6.074510097503662
412,0.00012372626224532723,0.38030004501342773,1.8914035535999574e-05,0.568509042263031,0.014637020416557789,6.711978912353516
413,0.00024871283676475286,0.3123556077480316,0.00012741898535750806,0.5614537000656128,0.014449217356741428,5.99025821685791
414,0.00020750644034706056,0.3182329535484314,4.30859381594928e-06,0.49124109745025635,0.015027053654193878,5.558607578277588
415,0.0003796552773565054,0.4050905704498291,2.7867177777807228e-05,0.5295827388763428,0.014570076018571854,6.136354446411133
416,0.00041484966641291976,0.4460616111755371,1.509487356088357e-05,0.47913965582847595,0.014344638213515282,5.845574378967285
417,0.0003485893248580396,0.35551849007606506,6.934947305126116e-05,0.5100880861282349,0.014281518757343292,5.741065979003906
418,0.00019372088718228042,0.41463273763656616,8.055954822339118e-05,0.5723358392715454,0.014114503748714924,6.820494651794434
419,0.00038351077819243073,0.3414273262023926,6.693996965623228e-06,0.5269080400466919,0.014083504676818848,5.950875759124756
420,0.0003878682618960738,0.31149381399154663,0.0002731544664129615,0.5389047861099243,0.01411378849297762,6.521289825439453
421,0.00018631918646860868,0.32755231857299805,1.4911072412360227e-06,0.5992934703826904,0.014242594130337238,7.006152153015137
422,0.00017312398995272815,0.36999592185020447,5.398093708208762e-05,0.4797547161579132,0.014087528921663761,5.998358249664307
423,0.00011360114149283618,0.46747589111328125,7.037938303255942e-06,0.5581938028335571,0.014617392793297768,6.975739479064941
424,0.00034796047839336097,0.34631258249282837,0.00014262751210480928,0.702534556388855,0.013922941870987415,7.101006984710693
425,0.00041579140815883875,0.3263489902019501,8.322589906128997e-07,0.5586423873901367,0.013958067633211613,7.519780158996582
426,0.00014651600213255733,0.28549259901046753,5.882469054085959e-07,0.5849270820617676,0.01384460087865591,7.844143390655518
427,5.8318917581345886e-05,0.3152012228965759,1.0683555956347845e-05,0.5075744390487671,0.014562181197106838,5.769569396972656
428,0.00010348109935875982,0.27840107679367065,4.682494363805745e-06,0.48700445890426636,0.013693065382540226,5.769504547119141
429,0.00015976920258253813,0.425915002822876,1.7359758203383535e-05,0.5305594205856323,0.01362646371126175,5.72410774230957
430,0.00046144856605678797,0.44332677125930786,2.359165819143527e-06,0.5773065090179443,0.013521713204681873,7.301750659942627
431,8.788338163867593e-05,0.4405408501625061,1.7295777070103213e-05,0.572770357131958,0.013476596213877201,6.584729194641113
432,0.00011664664634736255,0.44977858662605286,3.3982983040914405e-06,0.5489459037780762,0.013419561088085175,6.633604049682617
433,0.00017687203944660723,0.38287436962127686,0.0001886505342554301,0.42803698778152466,0.013323109596967697,5.2729902267456055
434,0.00014970848860684782,0.3531513810157776,0.0008521889103576541,0.5193569660186768,0.013495936058461666,5.848830699920654
435,9.381392737850547e-05,0.3525790572166443,6.971950642764568e-05,0.5378948450088501,0.014510439708828926,6.454630374908447
436,4.2449188185855746e-05,0.44543561339378357,0.00042587972711771727,0.5430168509483337,0.013672880828380585,6.221157073974609
437,0.00011960618576267734,0.35023432970046997,0.0001367399818263948,0.48491770029067993,0.01358481403440237,6.208719253540039
438,0.000137899347464554,0.2866192162036896,1.9475915905786678e-05,0.5986794233322144,0.01322255004197359,7.599588394165039
439,0.0001288065395783633,0.389386385679245,0.0004635081277228892,0.5068104267120361,0.013380782678723335,7.37671422958374
440,0.00018218191689811647,0.44995278120040894,0.0003151805722154677,0.573042094707489,0.013117365539073944,7.766422271728516
441,9.860243153525516e-05,0.3371824622154236,0.00010783901234390214,0.49372273683547974,0.0132070891559124,7.314826965332031
442,9.928602958098054e-05,0.29319316148757935,6.58195567666553e-05,0.5155247449874878,0.0135952178388834,6.207385063171387
443,0.00016039356705732644,0.3853757679462433,5.397644599725027e-06,0.5286760926246643,0.013151848688721657,8.18867301940918
444,0.000114000569737982,0.35461685061454773,2.1525534975808114e-05,0.5083757638931274,0.013366038911044598,7.430023670196533
445,0.00019271514611318707,0.33093953132629395,0.001108833122998476,0.6004409790039062,0.012886609882116318,7.560090065002441
446,0.0001015003799693659,0.26324883103370667,1.4694306628371123e-05,0.5077069401741028,0.013204260729253292,6.2997965812683105
447,0.00016921269707381725,0.27924585342407227,2.5947147150873207e-05,0.46157652139663696,0.012915337458252907,6.612742900848389
448,0.00012583161878865212,0.3780531883239746,0.0004571581957861781,0.5186041593551636,0.01277673989534378,6.57844352722168
449,0.0002450477913953364,0.24388077855110168,4.8855228669708595e-05,0.41240549087524414,0.01261685136705637,6.133440017700195
450,0.00016630104801151901,0.3427847921848297,1.707090632407926e-05,0.48623237013816833,0.012991680763661861,5.665310859680176
451,0.0001618874812265858,0.3435564935207367,2.840625893441029e-05,0.34547677636146545,0.012644421309232712,5.740512847900391
452,0.00010036629100795835,0.19617825746536255,6.847016629762948e-05,0.45161736011505127,0.01256158109754324,6.03230094909668
453,0.00026584387524053454,0.28307464718818665,0.0003284976410213858,0.45306092500686646,0.012413574382662773,6.152978420257568
454,0.00010389153612777591,0.33725857734680176,2.2507600078824908e-05,0.6123353242874146,0.012897908687591553,6.199216842651367
455,0.0002455010253470391,0.41900837421417236,2.054344440693967e-05,0.4438580870628357,0.01290656253695488,6.502790927886963
456,0.00011126450408482924,0.34733304381370544,0.0005346899852156639,0.5567684173583984,0.01249876618385315,7.027876377105713
457,0.00013466480595525354,0.48096251487731934,0.0002688756794668734,0.5816229581832886,0.01257516723126173,6.942002296447754
458,0.00015611041453666985,0.37020277976989746,6.97325449436903e-05,0.4826644957065582,0.012598426081240177,6.490729808807373
459,9.209798008669168e-05,0.35858434438705444,0.0002863419649656862,0.4630855321884155,0.012454908341169357,6.192677021026611
460,0.0001439500629203394,0.30252599716186523,0.003544456325471401,0.4993906617164612,0.012494027614593506,6.2703857421875
461,0.000257319858064875,0.501568078994751,6.9696043283329345e-06,0.5778685212135315,0.012209947220981121,7.068111896514893
462,0.00013148356811143458,0.3354320824146271,7.621703844051808e-06,0.47471117973327637,0.012361781671643257,6.69387149810791
463,0.0002917005040217191,0.37202417850494385,0.0003335106302984059,0.42182016372680664,0.012222089804708958,5.966935157775879
464,0.00010190859029535204,0.30713218450546265,1.9035574950976297e-05,0.4702642560005188,0.012414964847266674,5.624778747558594
465,0.00016323477029800415,0.33401724696159363,1.983215770451352e-05,0.445339173078537,0.0120267104357481,5.477497100830078
466,0.00010177823423873633,0.3822329044342041,9.89942236628849e-06,0.4783816933631897,0.01208499912172556,6.3175950050354
467,0.00010800953896250576,0.31672221422195435,0.00015279567742254585,0.34384095668792725,0.012416711077094078,5.728768348693848
468,0.00033436791272833943,0.3196151852607727,0.0004004951915703714,0.4523553252220154,0.011831524781882763,7.003203868865967
469,0.0003236232150811702,0.28779539465904236,3.9837918848206755e-06,0.36502355337142944,0.012894978746771812,5.054383277893066
470,0.00021382867998909205,0.32351595163345337,7.395556895062327e-05,0.5568782687187195,0.011764919385313988,7.401217937469482
471,0.0003974120772909373,0.45667925477027893,0.00036911587812937796,0.4675734043121338,0.012645200826227665,6.753750324249268
472,8.580364374211058e-05,0.4946122467517853,3.291605389676988e-05,0.5507460236549377,0.011907363310456276,6.861624717712402
473,0.00015819873078726232,0.3437829911708832,0.0003218348720110953,0.3350519835948944,0.011996496468782425,6.258456230163574
474,0.00015719779185019433,0.33510273694992065,9.688489626569208e-06,0.4285762906074524,0.011983704753220081,5.550456523895264
475,0.00018852268112823367,0.2780103087425232,0.0005511769559234381,0.4377741813659668,0.012042497284710407,6.070579528808594
476,0.00011067130253650248,0.2686985433101654,8.611766133981291e-06,0.3590060770511627,0.011849964037537575,6.107982635498047
477,0.00017053171177394688,0.3362466096878052,0.006079461425542831,0.45571309328079224,0.012138324789702892,6.5081915855407715
478,0.0003673512255772948,0.3105934262275696,5.333615990821272e-05,0.38253605365753174,0.011905011720955372,5.601676940917969
479,0.0003107144439127296,0.3293863534927368,1.1671143511193804e-05,0.42494484782218933,0.011711345054209232,5.937387943267822
480,0.00022947974503040314,0.34669357538223267,0.00012679738574661314,0.3730961084365845,0.011816365644335747,5.295534133911133
481,0.0004529012949205935,0.40759342908859253,3.454148827586323e-05,0.43785855174064636,0.011426626704633236,6.590846538543701
482,0.00015671830624341965,0.25398343801498413,0.0007416742155328393,0.35503971576690674,0.012159186415374279,5.6681809425354
483,0.00022408054792322218,0.3057250380516052,0.0004654617514461279,0.49035966396331787,0.011455847881734371,5.620072364807129
484,0.0004694237431976944,0.36047112941741943,0.003230069763958454,0.5789806842803955,0.01128430012613535,6.726036548614502
485,0.0002842346439138055,0.347242534160614,5.376130502554588e-05,0.4859870374202728,0.011878968216478825,6.530182838439941
486,0.00019299646373838186,0.25929364562034607,9.471959856455214e-06,0.3521423935890198,0.011435138992965221,5.821364879608154
487,0.00021465987083502114,0.4081914722919464,0.0002645868225954473,0.41028648614883423,0.011430510319769382,6.512205123901367
488,0.000199278918444179,0.2151184380054474,0.0014152586227282882,0.36231011152267456,0.01155677530914545,6.063847064971924
